Año;mes;NCM;Porg;Pnet(kg);FOB(USD);Flete(USD);Seguro(USD);CIF(USD)
2024;03;91149000;310;0,120;596,60;9,09;6,06;611,75
2024;03;91149000;315;0,050;242,79;3,67;2,47;248,93
2024;03;91149000;326;0,040;28,24;2,40;0,30;30,94
2024;03;91149000;335;0,080;277,93;4,10;2,81;284,84
2024;03;91149000;341;0,060;40,66;3,46;0,44;44,56
2024;03;91149000;412;0,010;5,08;0,43;0,06;5,57
2024;03;91149000;430;0,350;975,95;19,39;9,95;1005,29
2024;03;92011000;316;264,620;10559,05;37,22;105,96;10702,23
2024;03;92012000;316;138,910;5543,08;19,54;55,63;5618,25
2024;03;92021000;310;29,000;1157,48;4,08;11,62;1173,18
2024;03;92029000;310;1854,030;28626,40;2076,16;307,02;31009,58
2024;03;92029000;316;958,420;38243,86;134,81;383,78;38762,45
2024;03;92051000;310;61,000;7698,68;72,56;7,26;7778,50
2024;03;92059000;310;2440,480;38869,75;904,47;104,17;39878,39
2024;03;92059000;316;290,490;11649,70;42,95;116,92;11809,57
2024;03;92059000;320;92,680;3706,44;13,30;37,20;3756,94
2024;03;92060000;310;773,680;5568,75;275,76;31,73;5876,24
2024;03;92071010;310;225,810;9010,41;31,76;90,42;9132,59
2024;03;92071010;316;370,700;14703,55;55,72;147,60;14906,87
2024;03;92071010;320;63,120;2518,52;8,88;25,27;2552,67
2024;03;92071090;310;290,490;11591,98;40,86;116,33;11749,17
2024;03;92071090;316;403,790;16190,91;59,65;162,50;16413,06
2024;03;92079010;310;440,170;17564,34;61,92;176,26;17802,52
2024;03;92079010;316;943,290;51321,32;309,97;115,41;51746,70
2024;03;92079090;310;819,430;14103,78;515,98;146,20;14765,96
2024;03;92079090;316;48,950;1953,31;6,89;19,60;1979,80
2024;03;92089000;310;14,280;45,00;1,63;0,23;46,86
2024;03;92093000;310;1076,880;5943,62;637,35;35,46;6616,43
2024;03;92099100;310;525,440;2560,00;193,38;11,01;2764,39
2024;03;92099200;310;7784,630;35493,87;1923,89;206,81;37624,57
2024;03;92099400;310;15,300;935,00;24,97;9,60;969,57
2024;03;92099400;320;2,150;85,90;0,30;0,86;87,06
2024;03;92099900;310;4733,520;31003,09;1466,59;131,70;32601,38
2024;03;92099900;313;46,030;1836,57;6,47;18,43;1861,47
2024;03;92099900;316;97,550;3893,17;13,72;39,07;3945,96
2024;03;92099900;320;14,990;598,20;2,11;6,00;606,31
2024;03;92099900;417;6,940;8170,70;50,00;82,21;8302,91
2024;03;93032000;212;125,000;8260,00;594,51;88,54;8943,05
2024;03;93032000;436;1469,700;55560,00;10521,03;660,81;66741,84
2024;03;93033000;212;795,000;111406,36;4088,69;1154,95;116650,00
2024;03;93033000;417;834,000;78914,17;12561,47;914,76;92390,40
2024;03;93033000;438;206,180;14821,02;2020,02;168,42;17009,46
2024;03;93039090;212;4,000;1356,95;58,56;14,20;1429,71
2024;03;93040010;212;848,000;56460,00;1320,00;577,80;58357,80
2024;03;93051000;203;15,040;3609,60;55,00;36,65;3701,25
2024;03;93051000;315;65,940;14550,00;2036,80;165,87;16752,67
2024;03;93052000;406;0,500;1166,22;158,95;13,25;1338,42
2024;03;93052000;436;0,300;3,00;0,57;0,04;3,61
2024;03;93052000;438;19,780;3055,58;416,46;34,72;3506,76
2024;03;93059900;438;21,400;6210,80;815,70;70,16;7096,66
2024;03;93062900;159;1761,000;295680,00;9847,63;1200,00;306727,63
2024;03;93063000;212;120,000;11668,35;636,40;61,53;12366,28
2024;03;93063000;218;17786,950;148897,00;1929,00;1508,26;152334,26
2024;03;93070000;310;955,410;2319,60;190,83;16,84;2527,27
2024;03;94012000;203;3290,250;31997,23;2948,40;269,49;35215,12
2024;03;94012000;212;122,440;6882,84;239,27;9,32;7131,43
2024;03;94012000;218;69,700;2891,00;27,15;17,51;2935,66
2024;03;94012000;411;77,940;3441,59;313,37;50,93;3805,89
2024;03;94012000;417;76,800;1232,34;475,77;1,71;1709,82
2024;03;94012000;426;5,530;284,71;15,90;4,21;304,82
2024;03;94012000;429;1,610;162,47;2,31;0,49;165,27
2024;03;94012000;436;16355,680;153397,81;4566,87;1582,26;159546,94
2024;03;94012000;438;185,370;7916,78;837,00;113,87;8867,65
2024;03;94013900;218;575,040;35460,08;3696,85;391,57;39548,50
2024;03;94013900;310;273282,932;448718,98;103680,01;3039,51;555438,50
2024;03;94014100;310;10080,000;17971,20;3100,01;6,31;21077,52
2024;03;94014900;310;172,000;1902,00;220,39;10,61;2133,00
2024;03;94015300;310;260,000;1500,00;800,00;40,00;2340,00
2024;03;94015300;316;2285,945;11288,88;2570,08;93,01;13951,97
2024;03;94015900;316;411,744;1973,12;357,06;23,30;2353,48
2024;03;94016100;203;16046,162;66064,57;8082,09;595,37;74742,03
2024;03;94016100;310;24446,700;77400,40;14073,14;600,07;92073,61
2024;03;94016100;316;263,901;1264,64;228,85;14,93;1508,42
2024;03;94016100;417;449,490;4058,64;195,66;42,53;4296,83
2024;03;94016100;424;35,730;2202,96;229,67;24,33;2456,96
2024;03;94016900;310;24194,300;57023,37;11496,06;528,75;69048,18
2024;03;94016900;316;4277,082;34197,26;3955,57;176,51;38329,34
2024;03;94017100;203;3205,710;100600,78;10011,22;1102,58;111714,58
2024;03;94017100;212;13,650;291,55;1,75;1,76;295,06
2024;03;94017100;310;44834,188;146276,91;25812,68;951,91;173041,50
2024;03;94017100;417;855,140;8206,80;472,70;56,31;8735,81
2024;03;94017900;203;64879,200;477349,58;36241,84;4885,94;518477,36
2024;03;94017900;204;4075,000;76026,11;1675,79;777,02;78478,92
2024;03;94017900;310;128786,300;276842,68;45393,42;1838,39;324074,49
2024;03;94017900;316;22,258;106,66;19,30;1,26;127,22
2024;03;94017900;417;1163,400;14134,98;1103,62;121,20;15359,80
2024;03;94018000;203;7553,330;20803,87;1779,32;225,83;22809,02
2024;03;94018000;212;0,620;116,80;9,87;1,27;127,94
2024;03;94018000;310;136367,250;617518,62;95034,24;2814,76;715367,62
2024;03;94018000;417;7936,670;33152,64;468,13;168,09;33788,86
2024;03;94018000;438;40,000;2501,94;343,50;0,75;2846,19
2024;03;94019100;310;7430,890;27386,68;3530,27;155,56;31072,51
2024;03;94019100;320;5,000;280,14;16,03;1,54;297,71
2024;03;94019900;127;30279,190;161353,03;12983,12;1743,36;176079,51
2024;03;94019900;159;77,000;995,86;114,34;1,11;1111,31
2024;03;94019900;203;802131,920;7592835,41;477047,48;21684,10;8091566,99
2024;03;94019900;204;127,250;4863,89;107,21;49,71;5020,81
2024;03;94019900;212;1918,450;43544,00;2239,51;436,87;46220,38
2024;03;94019900;218;56845,070;715960,38;29154,10;4037,24;749151,72
2024;03;94019900;221;15300,000;611920,00;7500,00;6194,21;625614,21
2024;03;94019900;225;14560,330;595605,20;11070,70;265,50;606941,40
2024;03;94019900;310;2393,440;8678,08;320,06;51,30;9049,44
2024;03;94019900;313;2238,000;4979,10;646,92;56,26;5682,28
2024;03;94019900;315;15,640;718,26;10,87;3,79;732,92
2024;03;94019900;316;521,200;9726,84;515,30;25,22;10267,36
2024;03;94019900;320;9240,590;151196,92;2571,06;461,70;154229,68
2024;03;94019900;326;48,590;2996,00;312,34;33,08;3341,42
2024;03;94019900;335;309774,490;2340409,60;151890,30;6854,13;2499154,03
2024;03;94019900;406;74,350;2202,69;769,22;29,72;3001,63
2024;03;94019900;410;1435,990;20490,27;2319,81;214,02;23024,10
2024;03;94019900;412;8252,240;74631,76;2300,42;765,22;77697,40
2024;03;94019900;414;1770,380;16506,45;189,94;165,44;16861,83
2024;03;94019900;417;72,940;482,52;9,79;1,69;494,00
2024;03;94019900;424;11531,410;80311,52;2417,03;825,81;83554,36
2024;03;94019900;425;0,070;2,78;0,13;0,02;2,93
2024;03;94019900;426;11,190;303,63;12,82;1,44;317,89
2024;03;94019900;427;80,000;2324,60;247,78;25,69;2598,07
2024;03;94019900;429;15,010;4083,49;52,55;12,41;4148,45
2024;03;94019900;436;814,100;11708,30;194,60;108,74;12011,64
2024;03;94019900;438;34382,010;198931,31;5923,15;1958,44;206812,90
2024;03;94019900;440;0,580;34,00;0,84;0,12;34,96
2024;03;94019900;443;1,640;213,30;20,27;0,45;234,02
2024;03;94019900;445;114,390;376,87;2,63;3,79;383,29
2024;03;94019900;448;0,050;1,66;0,07;0,01;1,74
2024;03;94019900;449;465,000;3803,07;61,10;38,64;3902,81
2024;03;94019900;451;659,270;8382,47;7799,71;161,78;16343,96
2024;03;94019900;454;159,000;4213,76;40,80;42,53;4297,09
2024;03;94021000;203;11311,250;81995,59;4414,08;164,33;86574,00
2024;03;94021000;212;7,700;1473,90;329,09;18,04;1821,03
2024;03;94021000;310;12161,830;47408,52;5944,00;236,61;53589,13
2024;03;94021000;438;49,790;4786,39;66,62;0,61;4853,62
2024;03;94029010;203;2410,000;96636,80;540,00;281,81;97458,61
2024;03;94029090;203;279,000;15061,94;552,20;42,82;15656,96
2024;03;94029090;204;35,000;302,57;198,58;3,03;504,18
2024;03;94029090;212;27,200;1391,58;210,37;16,01;1617,96
2024;03;94029090;310;3752,760;21634,97;2895,59;168,51;24699,07
2024;03;94029090;335;18,000;384,30;119,83;5,04;509,17
2024;03;94029090;409;93,600;3316,48;1095,79;44,13;4456,40
2024;03;94029090;410;4,060;137,31;51,61;1,89;190,81
2024;03;94029090;412;4,400;1440,24;60,00;7,95;1508,19
2024;03;94029090;417;18,520;2341,11;298,11;26,39;2665,61
2024;03;94029090;426;105,300;2371,54;184,89;25,56;2581,99
2024;03;94029090;436;54,600;1328,74;404,09;17,33;1750,16
2024;03;94029090;448;63,000;1719,38;787,23;25,06;2531,67
2024;03;94031000;212;181,070;4608,53;557,70;51,66;5217,89
2024;03;94031000;310;15504,000;35088,86;1911,76;299,26;37299,88
2024;03;94032000;203;1350,000;26627,85;2773,59;292,75;29694,19
2024;03;94032000;212;7849,820;11932,21;168,40;63,77;12164,38
2024;03;94032000;218;180,160;24832,49;601,00;254,15;25687,64
2024;03;94032000;310;193030,280;576392,83;62596,19;2951,30;641940,32
2024;03;94032000;313;62,660;7342,92;296,91;1,68;7641,51
2024;03;94032000;315;33,040;812,00;17,16;8,29;837,45
2024;03;94032000;405;0,600;30,46;0,87;0,15;31,48
2024;03;94032000;407;803,420;3299,03;405,01;37,04;3741,08
2024;03;94032000;410;7674,640;46890,96;4740,58;506,28;52137,82
2024;03;94032000;412;945,160;7622,72;1200,42;87,59;8910,73
2024;03;94032000;417;894,140;38613,92;651,98;204,00;39469,90
2024;03;94032000;427;13576,320;152967,07;7264,19;1602,31;161833,57
2024;03;94032000;430;1,640;536,69;16,15;2,76;555,60
2024;03;94032000;438;179,970;7620,67;298,41;51,79;7970,87
2024;03;94033000;203;30568,684;43100,00;5833,40;489,34;49422,74
2024;03;94033000;417;48,160;434,82;20,97;4,56;460,35
2024;03;94034000;203;26883,700;24557,02;400,00;279,51;25236,53
2024;03;94035000;310;2004,000;6158,45;2387,51;85,46;8631,42
2024;03;94036000;203;20290,734;65580,32;6398,88;497,50;72476,70
2024;03;94036000;310;32275,100;45476,98;8192,54;350,50;54020,02
2024;03;94036000;316;6235,000;17343,00;2335,43;128,40;19806,83
2024;03;94036000;417;742,920;4316,91;211,36;40,90;4569,17
2024;03;94037000;203;14641,420;46180,60;3977,69;314,60;50472,89
2024;03;94037000;310;23640,450;59617,05;11987,15;466,17;72070,37
2024;03;94037000;410;4102,080;35316,01;3450,36;386,82;39153,19
2024;03;94037000;417;60,300;431,36;6,09;2,19;439,64
2024;03;94037000;423;828,700;10226,51;2274,05;105,52;12606,08
2024;03;94037000;424;38,170;709,18;1090,71;18,00;1817,89
2024;03;94038300;316;59,820;275,66;82,04;3,01;360,71
2024;03;94038900;310;2260,000;1500,00;579,80;14,56;2094,36
2024;03;94038900;417;204,000;1128,63;58,82;5,94;1193,39
2024;03;94039100;203;4027,200;60985,20;4366,46;192,29;65543,95
2024;03;94039900;141;618,890;3099,21;307,33;34,07;3440,61
2024;03;94039900;203;180,000;9573,50;252,09;28,72;9854,31
2024;03;94039900;212;47,350;3271,36;107,55;3,98;3382,89
2024;03;94039900;310;77285,430;190659,17;24161,08;1578,30;216398,55
2024;03;94039900;313;2511,000;21464,28;78,80;64,63;21607,71
2024;03;94039900;315;94,620;3542,21;184,46;4,83;3731,50
2024;03;94039900;326;13,620;840,00;87,58;9,28;936,86
2024;03;94039900;405;5274,990;40863,24;288,65;411,07;41562,96
2024;03;94039900;410;4994,090;27300,49;3345,92;293,92;30940,33
2024;03;94039900;412;2226,300;18425,62;2166,25;196,71;20788,58
2024;03;94039900;417;7,200;44,18;0,62;0,23;45,03
2024;03;94039900;424;3,830;71,06;109,29;1,80;182,15
2024;03;94039900;436;16,000;3251,04;251,20;35,02;3537,26
2024;03;94039900;438;25,000;2715,42;89,67;1,41;2806,50
2024;03;94042100;310;33644,000;140775,02;13136,00;22,01;153933,03
2024;03;94042100;429;0,250;236,26;13,53;0,30;250,09
2024;03;94042100;438;77,020;7403,96;102,94;0,95;7507,85
2024;03;94042900;310;1,060;291,84;47,88;3,40;343,12
2024;03;94043000;310;3169,410;12040,03;671,60;113,06;12824,69
2024;03;94044000;203;38695,660;234905,68;31967,91;1325,95;268199,54
2024;03;94044000;310;262100,100;957417,41;120430,75;5740,80;1083588,96
2024;03;94049000;203;13992,870;70002,12;12479,78;290,06;82771,96
2024;03;94049000;310;23321,020;113374,97;16278,05;1276,82;130929,84
2024;03;94049000;315;395,700;5590,28;287,40;58,75;5936,43
2024;03;94051190;212;56,830;5739,54;198,99;42,85;5981,38
2024;03;94051190;218;80,610;4413,90;236,97;25,26;4676,13
2024;03;94051190;310;286717,920;1998666,43;111678,08;16236,41;2126580,92
2024;03;94051190;313;6,160;797,79;2,93;2,40;803,12
2024;03;94051190;410;46,110;2791,14;450,07;32,40;3273,61
2024;03;94051190;417;2754,000;98148,22;1338,02;994,36;100480,60
2024;03;94051190;438;7381,040;333473,35;1606,29;1676,36;336756,00
2024;03;94051190;504;5,810;583,36;0,86;3,51;587,73
2024;03;94051990;310;10447,370;65430,51;2349,31;305,81;68085,63
2024;03;94051990;313;0,080;8,26;0,03;0,02;8,31
2024;03;94052100;310;24273,350;156178,67;7392,87;1310,83;164882,37
2024;03;94052900;310;13310,710;22460,46;2660,71;61,17;25182,34
2024;03;94053100;310;446,600;4880,93;705,19;55,86;5641,98
2024;03;94054100;310;4495,300;56060,57;1981,12;185,53;58227,22
2024;03;94054100;315;78,200;857,53;18,36;8,85;884,74
2024;03;94054200;212;1357,260;217836,25;3833,81;2204,66;223874,72
2024;03;94054200;218;541,060;32782,77;790,76;310,09;33883,62
2024;03;94054200;310;135377,460;815074,97;37051,25;4322,14;856448,36
2024;03;94054200;406;66,430;10161,32;219,78;103,81;10484,91
2024;03;94054200;417;442,530;31920,35;1911,93;43,50;33875,78
2024;03;94054200;427;120,900;13157,07;119,35;1,30;13277,72
2024;03;94054200;429;9,000;5759,47;256,67;60,16;6076,30
2024;03;94054200;438;30,780;4280,09;277,58;32,37;4590,04
2024;03;94054900;203;52,230;1016,94;91,02;11,16;1119,12
2024;03;94054900;204;9,420;422,10;9,80;4,32;436,22
2024;03;94054900;212;175,240;31641,70;1140,16;262,67;33044,53
2024;03;94054900;218;12,410;1464,75;46,84;15,13;1526,72
2024;03;94054900;310;35611,610;420220,68;13308,97;3696,15;437225,80
2024;03;94054900;406;0,790;100,23;1,24;1,01;102,48
2024;03;94054900;412;3,300;684,44;9,62;6,84;700,90
2024;03;94054900;417;0,630;531,31;23,63;2,75;557,69
2024;03;94054900;427;0,360;325,13;18,70;1,71;345,54
2024;03;94054900;436;0,820;11,76;1,02;0,12;12,90
2024;03;94054900;438;511,650;17532,92;1213,05;44,85;18790,82
2024;03;94055000;310;31984,120;73622,13;9873,68;421,55;83917,36
2024;03;94055000;337;423,000;1802,40;173,14;13,83;1989,37
2024;03;94056100;203;25,270;7050,46;605,33;76,56;7732,35
2024;03;94056100;208;1372,000;58712,08;3987,00;293,00;62992,08
2024;03;94056100;212;1,500;363,75;3,42;3,67;370,84
2024;03;94056100;218;27,010;2780,18;15,24;27,95;2823,37
2024;03;94056100;309;139,090;450,00;2835,00;3,29;3288,29
2024;03;94056100;310;3623,060;27177,74;4164,85;269,79;31612,38
2024;03;94056100;316;13,500;699,94;7,28;7,05;714,27
2024;03;94056100;410;0,040;3,31;0,08;0,03;3,42
2024;03;94056100;412;140,980;3780,81;64,43;38,43;3883,67
2024;03;94056100;429;1,310;160,83;6,77;1,67;169,27
2024;03;94056100;438;18,800;4175,19;186,86;43,63;4405,68
2024;03;94056100;451;1,900;33,17;0,80;0,34;34,31
2024;03;94056900;204;0,300;4168,30;202,92;10,49;4381,71
2024;03;94056900;212;0,180;41,35;0,83;0,34;42,52
2024;03;94056900;310;436,400;6886,50;48,55;33,14;6968,19
2024;03;94056900;319;1,600;139,29;33,74;0,87;173,90
2024;03;94056900;417;66,800;7160,40;60,00;70,80;7291,20
2024;03;94056900;430;14,030;1016,47;30,51;8,13;1055,11
2024;03;94059100;212;1,290;264,81;8,70;2,74;276,25
2024;03;94059100;310;27105,500;67079,50;3495,60;559,99;71135,09
2024;03;94059200;310;44736,210;109366,58;8630,60;694,88;118692,06
2024;03;94059200;335;73,500;412,06;28,49;2,16;442,71
2024;03;94059200;410;15,570;942,21;151,93;10,94;1105,08
2024;03;94059200;412;1,510;35,11;1,84;0,33;37,28
2024;03;94059900;212;113,920;17590,22;398,65;172,71;18161,58
2024;03;94059900;310;26691,580;234245,86;13324,68;1074,13;248644,67
2024;03;94059900;337;268,200;7739,05;3551,28;56,70;11347,03
2024;03;94059900;406;5,340;675,45;8,39;6,84;690,68
2024;03;94059900;410;5,500;332,83;53,67;3,86;390,36
2024;03;94059900;412;0,270;416,79;3,14;2,10;422,03
2024;03;94059900;414;0,400;95,93;2,59;0,99;99,51
2024;03;94059900;417;15,250;4115,09;131,29;37,93;4284,31
2024;03;94059900;426;2,400;345,98;9,35;3,56;358,89
2024;03;94059900;438;30,250;3084,44;132,30;32,17;3248,91
2024;03;94069020;203;246269,720;1266386,33;114809,43;3800,09;1384995,85
2024;03;94069090;203;3750,000;252751,90;3487,84;1281,20;257520,94
2024;03;94069090;417;22919,000;187121,01;6042,45;500,55;193664,01
2024;03;95030010;310;28316,020;123838,97;11248,35;437,67;135524,99
2024;03;95030021;310;503,100;581,08;108,16;3,45;692,69
2024;03;95030021;337;60,000;3916,80;98,08;15,66;4030,54
2024;03;95030022;310;6652,840;75081,33;3574,27;428,74;79084,34
2024;03;95030022;316;3704,400;119145,20;3152,22;478,24;122775,66
2024;03;95030022;337;97,370;3922,88;98,30;17,34;4038,52
2024;03;95030029;310;17,550;333,14;8,57;3,30;345,01
2024;03;95030029;316;97,150;7530,80;194,70;30,13;7755,63
2024;03;95030031;310;11226,780;95563,09;9938,98;501,68;106003,75
2024;03;95030031;337;144,910;3862,54;88,98;18,11;3969,63
2024;03;95030039;310;42613,510;505469,72;29963,90;2983,24;538416,86
2024;03;95030039;316;177,050;8344,96;215,75;33,39;8594,10
2024;03;95030039;337;10121,120;98549,04;2526,55;269,90;101345,49
2024;03;95030039;417;571,200;4104,75;137,19;0,48;4242,42
2024;03;95030039;427;9625,910;72790,23;2598,92;21,62;75410,77
2024;03;95030040;310;1598,050;12294,96;1483,35;79,12;13857,43
2024;03;95030050;218;1860,940;129981,67;1490,27;1314,72;132786,66
2024;03;95030050;310;382,860;7574,87;468,30;42,68;8085,85
2024;03;95030050;320;219,970;1970,00;315,00;70,00;2355,00
2024;03;95030050;414;30,450;906,84;10,40;9,17;926,41
2024;03;95030060;218;571,470;19794,11;226,95;200,21;20221,27
2024;03;95030060;310;3754,290;31552,84;2467,24;88,73;34108,81
2024;03;95030060;414;62,940;1511,40;17,33;15,29;1544,02
2024;03;95030070;310;4349,040;10862,79;1432,67;57,43;12352,89
2024;03;95030080;310;68440,650;647713,19;39412,59;3568,26;690694,04
2024;03;95030080;337;957,810;26679,20;695,93;142,00;27517,13
2024;03;95030091;310;13293,840;48972,30;3174,39;324,53;52471,22
2024;03;95030097;310;7311,620;76805,21;4308,89;356,88;81470,98
2024;03;95030097;313;157,190;946,28;58,53;10,05;1014,86
2024;03;95030098;310;6073,120;36710,38;1864,96;210,47;38785,81
2024;03;95030098;335;78,600;1961,28;49,11;7,84;2018,23
2024;03;95030099;304;59,790;3844,08;99,38;15,38;3958,84
2024;03;95030099;310;136647,340;740812,38;40382,03;3671,96;784866,37
2024;03;95030099;316;11,000;632,00;15,83;2,53;650,36
2024;03;95030099;326;4232,310;87212,88;2294,59;350,19;89857,66
2024;03;95030099;335;2347,500;50222,22;1378,13;203,86;51804,21
2024;03;95030099;337;731,070;23390,12;631,70;112,58;24134,40
2024;03;95042000;310;28870,000;79722,90;2765,52;795,25;83283,67
2024;03;95043000;212;8,190;892,32;394,74;4,45;1291,51
2024;03;95043000;218;1591,940;97484,02;13450,13;221,88;111156,03
2024;03;95043000;309;8,460;758,00;659,17;2,83;1420,00
2024;03;95043000;310;84,680;14836,38;419,41;124,21;15380,00
2024;03;95043000;410;0,310;32,10;24,76;0,57;57,43
2024;03;95043000;417;29,940;2556,17;77,00;26,87;2660,04
2024;03;95043000;438;150,000;2604,00;6,06;26,28;2636,34
2024;03;95043000;449;150,000;16714,40;38,94;168,72;16922,06
2024;03;95044000;212;411,550;17796,13;1278,92;38,15;19113,20
2024;03;95044000;291;216,000;7617,60;617,50;41,18;8276,28
2024;03;95044000;310;8563,940;9238,52;636,46;98,77;9973,75
2024;03;95044000;406;48,320;2546,32;179,07;5,46;2730,85
2024;03;95045000;310;35596,600;1889441,15;6159,08;17190,95;1912791,18
2024;03;95049090;212;551,610;2635,60;1049,52;17,67;3702,79
2024;03;95049090;309;5,000;676,00;85,00;3,81;764,81
2024;03;95049090;310;28992,440;190132,83;14039,56;1019,55;205191,94
2024;03;95049090;326;6,900;137,97;3,48;1,41;142,86
2024;03;95049090;337;550,220;12158,07;332,87;48,72;12539,66
2024;03;95051000;310;8849,820;55472,34;8032,87;635,05;64140,26
2024;03;95059000;310;99059,360;373681,83;30453,39;2440,63;406575,85
2024;03;95061100;313;2041,670;53938,25;94,00;540,32;54572,57
2024;03;95061200;310;2390,500;57780,00;625,68;584,05;58989,73
2024;03;95061900;141;64,000;3405,43;432,47;38,38;3876,28
2024;03;95061900;310;88,000;3568,30;453,16;40,21;4061,67
2024;03;95062900;203;44,000;2940,00;204,60;15,72;3160,32
2024;03;95062900;307;351,210;39345,36;121,81;394,67;39861,84
2024;03;95062900;310;6373,750;150600,29;3520,84;1056,05;155177,18
2024;03;95062900;424;37,830;3720,56;687,12;44,08;4451,76
2024;03;95063100;212;89,001;16436,80;333,01;50,00;16819,81
2024;03;95063100;310;980,450;176766,81;934,12;1777,01;179477,94
2024;03;95063200;313;1904,560;31390,53;165,88;315,56;31871,97
2024;03;95064000;310;3604,550;7118,40;923,69;52,93;8095,02
2024;03;95065100;310;455,490;32075,00;1114,90;112,81;33302,71
2024;03;95065100;320;150,000;21390,98;148,20;215,39;21754,57
2024;03;95065900;310;90,520;8711,35;172,33;57,72;8941,40
2024;03;95066200;203;1729,000;38839,20;1609,84;293,83;40742,87
2024;03;95066200;310;61016,570;350823,34;17208,63;2393,32;370425,29
2024;03;95066200;332;26587,000;279229,76;7705,37;2153,17;289088,30
2024;03;95066200;335;3100,000;24963,00;1413,60;131,88;26508,48
2024;03;95066900;310;17851,360;152849,18;6595,73;1570,34;161015,25
2024;03;95066900;315;2604,000;8588,16;737,10;27,98;9353,24
